method,replicate,high_count,high_type_counts,high_particle_volume_m3,effective_conductivity_W_mK,improvement_vs_homogeneous_percent,improvement_vs_random_mean_percent,heat_rate_hot_W,relative_energy_balance_error,thermally_solved_particles
random,24,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11403039818011848,19.310339225645933,0.7641113839224278,0.0017527195746517394,3.319315275355028e-13,497
random,25,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11617473394745743,21.55396401252756,2.6589753110251912,0.001785679376020706,3.562358994470007e-12,497
random,26,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11345260058625685,18.70578791277142,0.25353471283799944,0.0017438384590096779,1.404370831803444e-12,497
random,27,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11277219634374587,17.993878963226884,-0.3477113581454083,0.0017333802140718558,3.635189864807148e-12,497
random,28,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11077808211053634,15.90743140699622,-2.1098305115837657,0.001702729413001099,2.0275191884678596e-12,497
random,29,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1146939238170998,20.004588040844375,1.3504425049035484,0.00176291838471275,8.769959581629248e-14,497
random,30,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11685575721169358,22.26652064631418,3.2607683867990733,0.001796147135715226,2.879298839121276e-13,497
random,31,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10958447399029732,14.658555738744528,-3.1645743649424185,0.0016843828988242244,2.430146307504713e-12,497
random,32,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11186516963625967,17.04485426556721,-1.149214655862263,0.0017194386380507685,9.515088483386283e-13,497
random,33,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11535203344030308,20.693170064981658,1.9319877106875438,0.0017730339472054202,5.134115708574739e-13,497
random,34,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11212935663805537,17.321273898457235,-0.91576314731735,0.0017234993599004322,7.624331424923448e-13,497
random,35,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11172972845147769,16.903141757680174,-1.268898624761372,0.0017173568211004634,1.3197118930190663e-12,497
random,36,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11201496202062253,17.201582475561892,-1.0168491047172101,0.0017217410420447615,3.1716109034828983e-12,497
random,37,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11172115272847058,16.894168953608514,-1.2764766488854384,0.0017172250067963722,2.2297418085499072e-12,497
random,38,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11199660067199532,17.182370942774906,-1.0330742956115468,0.0017214588164657096,1.9822826343803213e-12,497
random,39,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11357473097355711,18.833573294310966,0.3614564612988591,0.0017457156805567153,2.4460007340686685e-12,497
random,40,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11510385354999224,20.433498719668997,1.7126810476429055,0.0017692192648161187,3.5530950408919885e-13,497
random,41,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1133391895416221,18.587125604972286,0.1533178994608253,0.001742095259292011,1.0785416898952749e-12,497
random,42,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11279600300323983,18.018787940704705,-0.32667436338599254,0.001733746137534091,2.8128347433694196e-13,497
random,43,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11324414650859058,18.487681801451462,0.06933216478393067,0.0017406343875675653,3.0134818362487763e-13,497
random,44,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11427626546462297,19.567590884737605,0.9813744895229126,0.0017564987108224016,3.609689130784689e-13,497
random,45,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11313962647208743,18.37832218147215,-0.023028019589166338,0.0017390278482864079,1.6129976661492322e-12,497
random,46,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11440175810228972,19.698894198672278,1.0922673244294634,0.0017584276122909887,1.2701441104021164e-13,497
random,47,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11756486730237344,23.008464608780255,3.8873806700243208,0.0018070466077538525,1.2441304032869662e-12,497
random,48,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11086425139987081,15.997590586525611,-2.033686150019254,0.001704053889654349,1.8150904595443404e-12,497
random,49,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1148539697347057,20.17204455266921,1.491868694108911,0.0017653783920187657,1.1327330706962725e-12,497
random,50,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11268576495463083,17.903445547930286,-0.4240873268243739,0.0017320517087786706,2.606013701331384e-12,497
random,51,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11360263979806387,18.862774379043067,0.38611837554343165,0.0017461446568981052,1.370476968019981e-12,497
