atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
17,443,0,0.00019431683127371302,-1.3453589976763955e-05,1.3453589976763955e-05,0.39157103222584105
17,448,0,0.00020829011472378074,-5.943480112853365e-06,5.943480112853365e-06,0.4214012222978709
18,65,0,0.00022334679791371478,-1.6848194179442242e-05,1.6848194179442242e-05,0.881287975431886
18,183,0,0.0002574203552157907,5.240172400786328e-08,5.240172400786328e-08,0.027416646574994513
18,266,0,0.0002362836413759006,8.473377290685309e-06,8.473377290685309e-06,0.46745442479829874
18,477,0,0.0002575414067840439,8.322415164727213e-06,8.322415164727213e-06,0.05704058822674794
19,106,0,0.00020039554896699648,2.0954429431315302e-05,2.0954429431315302e-05,0.6522803096646496
19,311,0,0.00023681700994047976,-2.3810291744185438e-05,2.3810291744185438e-05,0.7675426432451266
19,345,0,0.00027151456268913437,-1.0860123214430501e-05,1.0860123214430501e-05,0.37855208282751807
19,456,0,0.00022262851451584768,1.3715985527317098e-05,1.3715985527317098e-05,0.1391621825478259
20,24,0,0.00010231319944324348,3.8930894664593355e-06,3.8930894664593355e-06,0.4406605884029309
20,218,0,0.0001386079429395928,1.2034639193180648e-05,1.2034639193180648e-05,0.9822237117003392
20,349,0,0.0001972372509429356,8.165401924863848e-06,8.165401924863848e-06,0.46549375297618245
20,362,0,0.0002042295738588252,-9.247227137577198e-06,9.247227137577198e-06,0.5578039871015679
20,457,0,0.0001544453323783898,-1.4845903446922111e-05,1.4845903446922111e-05,0.5191079675617117
21,57,0,0.00013189752687805587,-2.648813018239694e-06,2.648813018239694e-06,0.22731023377464687
21,113,0,4.9033240652382424e-05,-1.2450749746833737e-06,1.2450749746833737e-06,0.037772515101606736
21,168,0,0.0001277401380274032,6.2501206926779395e-06,6.2501206926779395e-06,0.5101973660426404
21,335,0,7.792729831347596e-05,-7.289427182746486e-06,7.289427182746486e-06,0.7241893925856446
21,394,0,0.00015687090805388136,1.1504960639668495e-05,1.1504960639668495e-05,0.8019590402059279
21,423,0,0.00015418731759310486,-6.571766156677931e-06,6.571766156677931e-06,0.3586960453788708
22,384,0,0.00010835569419098347,2.2158183103992568e-06,2.2158183103992568e-06,0.23387841795445133
22,424,0,0.0001163717670920747,3.1752062725038927e-06,3.1752062725038927e-06,0.1615841171601931
22,494,0,5.46645552060775e-05,-5.3910245829017675e-06,5.3910245829017675e-06,0.798535273558652
23,49,0,0.0001397344360776027,1.8448594892005872e-06,1.8448594892005872e-06,0.10464583926209907
23,93,0,0.00019609466045284276,1.4974698174311676e-05,1.4974698174311676e-05,0.8115232870745541
23,349,0,0.00017664097473129174,1.311863875072312e-05,1.311863875072312e-05,0.5490118086997041
23,405,0,0.00019394942696170512,-1.4629047529413167e-05,1.4629047529413167e-05,0.36578167472369755
23,452,0,0.00014582465411522736,-4.215632712882623e-06,4.215632712882623e-06,0.30421024432328464
24,52,0,0.00015237196150460992,-7.059041149846797e-06,7.059041149846797e-06,0.5324085207265193
24,218,0,0.00023117447705438285,1.1275379505891207e-05,1.1275379505891207e-05,0.6313715653712276
24,362,0,0.00023094726731574193,-1.924467318273592e-05,1.924467318273592e-05,0.9661727338843529
24,482,0,0.00024347971466701367,1.8921424293175837e-05,1.8921424293175837e-05,0.6578060565200313
25,41,0,4.053402996977261e-06,0.0,0.0,0.7790227544941326
26,247,0,4.578072305121008e-05,-1.3251709083449232e-06,1.3251709083449232e-06,0.13223238046007396
26,341,0,0.00011246395935455027,2.1035451524165413e-06,2.1035451524165413e-06,0.33352171629588506
26,357,0,1.6973968592842035e-05,1.5743978088149747e-06,1.5743978088149747e-06,0.5738833167985482
26,440,0,0.0001169539926414978,-6.410800230170572e-06,6.410800230170572e-06,0.5152170783924089
26,442,0,4.822812885910476e-05,4.058028177274406e-06,4.058028177274406e-06,0.8199543197105981
