atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
8,171,0,0.00019464657247405452,-6.761423107784772e-06,6.761423107784772e-06,0.07799728360498204
8,273,0,0.000141490537475876,-1.7424572462855096e-06,1.7424572462855096e-06,0.11812449778671452
8,383,0,0.00017850655255021285,-1.3578619921085849e-05,1.3578619921085849e-05,0.4001433971601374
9,81,0,2.2292785504166834e-05,-2.7212853250570093e-06,2.7212853250570093e-06,0.7309124271925651
9,124,0,2.3760914810253662e-05,2.948201361582302e-06,2.948201361582302e-06,0.9546043163241652
9,239,0,1.2316924470549406e-05,-2.2691603651603184e-07,2.2691603651603184e-07,0.057211572499692845
10,23,0,0.0001775706540879637,1.2375279453971949e-05,1.2375279453971949e-05,0.9258526621916668
10,114,0,0.00023709199960089474,-1.098173784066184e-05,1.098173784066184e-05,0.10131345949616742
10,386,0,0.00014793958152283703,-9.424478525672949e-06,9.424478525672949e-06,0.6412321103666746
10,452,0,0.00022102601357991728,8.030936912388076e-06,8.030936912388076e-06,0.37784420931908186
11,42,0,9.332078993158548e-05,2.5136594564846876e-06,2.5136594564846876e-06,0.7539596643204913
11,271,0,8.095582440754185e-05,-2.412410274154962e-06,2.412410274154962e-06,0.04997383726884608
11,482,1,0.00017140699651912357,-1.0124918230976833e-07,1.0124918230976833e-07,0.042220250607276286
12,273,0,0.00021374284769766033,-4.590861093276256e-06,4.590861093276256e-06,0.13678963902301938
12,370,0,0.00020178630528164404,-3.767652591812338e-06,3.767652591812338e-06,0.12060481237248659
12,383,0,0.00018731718393032095,-1.5965292689178016e-05,1.5965292689178016e-05,0.41609500909495556
13,263,0,0.00017872808311913816,-4.761483408617784e-06,4.761483408617784e-06,0.3777340247217331
13,346,0,1.1801631921491135e-05,6.441756275902214e-07,6.441756275902214e-07,0.5087344743768462
13,489,0,0.00018428838470083725,4.117307781038936e-06,4.117307781038936e-06,0.18939094374850945
14,233,0,0.00017659813456572714,-6.867398881513241e-07,6.867398881513241e-07,0.4365350928514545
14,249,0,0.00015184762975861907,-9.489715796360439e-06,9.489715796360439e-06,0.46133746174132295
14,262,0,0.00019726788451938115,-1.766900374129965e-05,1.766900374129965e-05,0.7090830220651113
14,270,1,0.00040742442044733486,2.7845459425805584e-05,2.7845459425805584e-05,0.8002092375155467
15,49,0,0.00017665917510057005,1.267740806532041e-05,1.267740806532041e-05,0.6248687916082087
15,250,0,0.00019545559589273552,-1.1793778171917243e-05,1.1793778171917243e-05,0.8589526304351115
15,302,0,0.0001757036277308025,-1.0148471584666696e-05,1.0148471584666696e-05,0.5754765399456842
15,311,0,0.00015138519957292172,1.2195022535206658e-05,1.2195022535206658e-05,0.7441737332385341
15,405,0,0.00013111966169480484,1.1926365375766989e-06,1.1926365375766989e-06,0.1704304426599668
15,436,0,0.00021024113638410397,-4.122817381605206e-06,4.122817381605206e-06,0.0593376572721079
16,86,0,0.00012622116668817412,-3.999830949546536e-06,3.999830949546536e-06,0.2693145071377028
16,152,0,0.00014580563426279993,-9.585541475448774e-06,9.585541475448774e-06,0.8050305928146826
16,330,0,0.0001712720206139574,1.7019262193593074e-05,1.7019262193593074e-05,0.9211778068296885
16,365,0,0.0001686910151020879,-3.4338897686004502e-06,3.4338897686004502e-06,0.3562126380872314
17,82,0,0.00019329314623660953,-1.5930921475236265e-06,1.5930921475236265e-06,0.07890786606193839
17,140,0,0.0001310260783491302,1.2571643253585211e-05,1.2571643253585211e-05,0.8289171387166828
17,141,0,0.00017397382728062178,1.2060024196157544e-05,1.2060024196157544e-05,0.7702259867456972
17,419,0,8.065847549201047e-05,-6.597888202073484e-06,6.597888202073484e-06,0.8625959926369657
17,443,0,0.00019431683127371302,-8.738456221522022e-06,8.738456221522022e-06,0.39157103222584105
17,448,0,0.00020829011472378074,-7.702230878636076e-06,7.702230878636076e-06,0.4214012222978709
18,65,1,0.00040608508711584507,-1.6575964671053775e-05,1.6575964671053775e-05,0.881287975431886
18,183,0,0.0002574203552157907,6.276474527272828e-06,6.276474527272828e-06,0.027416646574994513
18,266,1,0.0004296066206834556,1.4627371899826799e-05,1.4627371899826799e-05,0.46745442479829874
18,477,1,0.00046825710324371623,-4.327881756000694e-06,4.327881756000694e-06,0.05704058822674794
